Date,Year,YearOffset,YearCompleted,QuarterOfYear,Quarter & Year,QuarternYear,QuarterOffset,QuarterCompleted,MonthOfYear,DayOfMonth,Month Name,MonthShortName,Month Initial,Month & Year,MonthnYear,MonthOffset,MonthCompleted,MonthEnding,DateInt,DayOfWeek,DayOfWeekName,Weekday Initial,Day Type,ISO Year,ISO YearOffset,ISO QuarterOfYear,ISO Quarter,ISO Quarter & Year,ISO QuarternYear,ISO QuarterOffset,ISO Weeknumber,Week & Year,WeeknYear,WeekOffset,WeekCompleted,WeekEnding,Fiscal Year,FiscalYearOffset,Fiscal Quarter,FQuarternYear,IsCurrentFQ,Fiscal Period,FPeriodnYear,IsCurrentFP,Fiscal Week,Fiscal Year & Week,FWeeknYear,IsCurrentFW,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,IsPYTD,IsPFYTD
2018-10-12 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,12,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181012,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,41,"2018-41",20184100,-180,True,2018-10-14 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,41,"2018-41",20184100,False,False,True,"Unknown",True,False,False
2018-10-15 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,15,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181015,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,42,"2018-42",20184200,-179,True,2018-10-21 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,42,"2018-42",20184200,False,False,True,"Unknown",True,False,False
2018-10-16 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,16,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181016,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,42,"2018-42",20184200,-179,True,2018-10-21 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,42,"2018-42",20184200,False,False,True,"Unknown",True,False,False
2018-10-17 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,17,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181017,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,42,"2018-42",20184200,-179,True,2018-10-21 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,42,"2018-42",20184200,False,False,True,"Unknown",True,False,False
2018-10-18 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,18,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181018,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,42,"2018-42",20184200,-179,True,2018-10-21 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,42,"2018-42",20184200,False,False,True,"Unknown",True,False,False
2018-10-19 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,19,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181019,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,42,"2018-42",20184200,-179,True,2018-10-21 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,42,"2018-42",20184200,False,False,True,"Unknown",True,False,False
2018-10-22 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,22,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181022,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,43,"2018-43",20184300,-178,True,2018-10-28 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,43,"2018-43",20184300,False,False,True,"Unknown",True,False,False
2018-10-23 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,23,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181023,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,43,"2018-43",20184300,-178,True,2018-10-28 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,43,"2018-43",20184300,False,False,True,"Unknown",True,False,False
2018-10-24 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,24,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181024,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,43,"2018-43",20184300,-178,True,2018-10-28 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,43,"2018-43",20184300,False,False,True,"Unknown",True,False,False
2018-10-25 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,25,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181025,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,43,"2018-43",20184300,-178,True,2018-10-28 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,43,"2018-43",20184300,False,False,True,"Unknown",True,False,False
2018-10-26 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,26,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181026,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,43,"2018-43",20184300,-178,True,2018-10-28 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,43,"2018-43",20184300,False,False,True,"Unknown",True,False,False
2018-10-29 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,29,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181029,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,44,"2018-44",20184400,-177,True,2018-11-04 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,44,"2018-44",20184400,False,False,True,"Unknown",True,False,False
2018-10-30 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,30,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181030,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,44,"2018-44",20184400,-177,True,2018-11-04 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,44,"2018-44",20184400,False,False,True,"Unknown",True,False,False
2018-10-31 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,10,31,"October","Oct","O​​​​​​​​​​","Oct 2018",20181000,-41,True,2018-10-31 00:00:00.000,20181031,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,44,"2018-44",20184400,-177,True,2018-11-04 00:00:00.000,"FY19",-4,"FQ4",20190400,False,10,20191000,False,44,"2018-44",20184400,False,False,True,"Unknown",True,False,False
2018-11-01 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,1,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181101,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,44,"2018-44",20184400,-177,True,2018-11-04 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,44,"2018-44",20184400,False,False,True,"Unknown",True,False,False
2018-11-02 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,2,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181102,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,44,"2018-44",20184400,-177,True,2018-11-04 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,44,"2018-44",20184400,False,False,True,"Unknown",True,False,False
2018-11-05 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,5,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181105,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,45,"2018-45",20184500,-176,True,2018-11-11 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,45,"2018-45",20184500,False,False,True,"Unknown",True,False,False
2018-11-06 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,6,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181106,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,45,"2018-45",20184500,-176,True,2018-11-11 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,45,"2018-45",20184500,False,False,True,"Unknown",True,False,False
2018-11-07 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,7,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181107,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,45,"2018-45",20184500,-176,True,2018-11-11 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,45,"2018-45",20184500,False,False,True,"Unknown",True,False,False
2018-11-08 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,8,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181108,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,45,"2018-45",20184500,-176,True,2018-11-11 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,45,"2018-45",20184500,False,False,True,"Unknown",True,False,False
2018-11-09 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,9,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181109,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,45,"2018-45",20184500,-176,True,2018-11-11 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,45,"2018-45",20184500,False,False,True,"Unknown",True,False,False
2018-11-12 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,12,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181112,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,46,"2018-46",20184600,-175,True,2018-11-18 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,46,"2018-46",20184600,False,False,True,"Unknown",True,False,False
2018-11-13 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,13,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181113,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,46,"2018-46",20184600,-175,True,2018-11-18 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,46,"2018-46",20184600,False,False,True,"Unknown",True,False,False
2018-11-14 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,14,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181114,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,46,"2018-46",20184600,-175,True,2018-11-18 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,46,"2018-46",20184600,False,False,True,"Unknown",True,False,False
2018-11-15 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,15,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181115,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,46,"2018-46",20184600,-175,True,2018-11-18 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,46,"2018-46",20184600,False,False,True,"Unknown",True,False,False
2018-11-16 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,16,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181116,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,46,"2018-46",20184600,-175,True,2018-11-18 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,46,"2018-46",20184600,False,False,True,"Unknown",True,False,False
2018-11-19 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,19,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181119,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,47,"2018-47",20184700,-174,True,2018-11-25 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,47,"2018-47",20184700,False,False,True,"Unknown",True,False,False
2018-11-20 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,20,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181120,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,47,"2018-47",20184700,-174,True,2018-11-25 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,47,"2018-47",20184700,False,False,True,"Unknown",True,False,False
2018-11-21 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,21,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181121,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,47,"2018-47",20184700,-174,True,2018-11-25 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,47,"2018-47",20184700,False,False,True,"Unknown",True,False,False
2018-11-22 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,22,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181122,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,47,"2018-47",20184700,-174,True,2018-11-25 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,47,"2018-47",20184700,False,False,True,"Unknown",True,False,False
2018-11-23 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,23,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181123,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,47,"2018-47",20184700,-174,True,2018-11-25 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,47,"2018-47",20184700,False,False,True,"Unknown",True,False,False
2018-11-26 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,26,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181126,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,48,"2018-48",20184800,-173,True,2018-12-02 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,48,"2018-48",20184800,False,False,True,"Unknown",True,False,False
2018-11-27 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,27,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181127,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,48,"2018-48",20184800,-173,True,2018-12-02 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,48,"2018-48",20184800,False,False,True,"Unknown",True,False,False
2018-11-28 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,28,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181128,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,48,"2018-48",20184800,-173,True,2018-12-02 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,48,"2018-48",20184800,False,False,True,"Unknown",True,False,False
2018-11-29 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,29,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181129,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,48,"2018-48",20184800,-173,True,2018-12-02 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,48,"2018-48",20184800,False,False,True,"Unknown",True,False,False
2018-11-30 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,11,30,"November","Nov","N​​​​​​​​​​​","Nov 2018",20181100,-40,True,2018-11-30 00:00:00.000,20181130,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,48,"2018-48",20184800,-173,True,2018-12-02 00:00:00.000,"FY19",-4,"FQ4",20190400,False,11,20191100,False,48,"2018-48",20184800,False,False,True,"Unknown",True,False,False
2018-12-03 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,3,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181203,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,49,"2018-49",20184900,-172,True,2018-12-09 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,49,"2018-49",20184900,False,False,True,"Unknown",True,False,False
2018-12-04 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,4,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181204,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,49,"2018-49",20184900,-172,True,2018-12-09 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,49,"2018-49",20184900,False,False,True,"Unknown",True,False,False
2018-12-05 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,5,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181205,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,49,"2018-49",20184900,-172,True,2018-12-09 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,49,"2018-49",20184900,False,False,True,"Unknown",True,False,False
2018-12-06 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,6,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181206,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,49,"2018-49",20184900,-172,True,2018-12-09 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,49,"2018-49",20184900,False,False,True,"Unknown",True,False,False
2018-12-07 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,7,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181207,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,49,"2018-49",20184900,-172,True,2018-12-09 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,49,"2018-49",20184900,False,False,True,"Unknown",True,False,False
2018-12-10 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,10,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181210,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,50,"2018-50",20185000,-171,True,2018-12-16 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,50,"2018-50",20185000,False,False,True,"Unknown",True,False,False
2018-12-11 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,11,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181211,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,50,"2018-50",20185000,-171,True,2018-12-16 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,50,"2018-50",20185000,False,False,True,"Unknown",True,False,False
2018-12-12 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,12,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181212,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,50,"2018-50",20185000,-171,True,2018-12-16 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,50,"2018-50",20185000,False,False,True,"Unknown",True,False,False
2018-12-13 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,13,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181213,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,50,"2018-50",20185000,-171,True,2018-12-16 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,50,"2018-50",20185000,False,False,True,"Unknown",True,False,False
2018-12-14 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,14,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181214,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,50,"2018-50",20185000,-171,True,2018-12-16 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,50,"2018-50",20185000,False,False,True,"Unknown",True,False,False
2018-12-17 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,17,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181217,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,51,"2018-51",20185100,-170,True,2018-12-23 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,51,"2018-51",20185100,False,False,True,"Unknown",True,False,False
2018-12-18 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,18,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181218,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,51,"2018-51",20185100,-170,True,2018-12-23 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,51,"2018-51",20185100,False,False,True,"Unknown",True,False,False
2018-12-19 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,19,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181219,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,51,"2018-51",20185100,-170,True,2018-12-23 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,51,"2018-51",20185100,False,False,True,"Unknown",True,False,False
2018-12-20 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,20,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181220,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,51,"2018-51",20185100,-170,True,2018-12-23 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,51,"2018-51",20185100,False,False,True,"Unknown",True,False,False
2018-12-21 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,21,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181221,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,51,"2018-51",20185100,-170,True,2018-12-23 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,51,"2018-51",20185100,False,False,True,"Unknown",True,False,False
2018-12-24 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,24,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181224,0,"Monday","M","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,52,"2018-52",20185200,-169,True,2018-12-30 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,52,"2018-52",20185200,False,False,True,"Unknown",True,False,False
2018-12-25 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,25,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181225,1,"Tuesday","T​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,52,"2018-52",20185200,-169,True,2018-12-30 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,52,"2018-52",20185200,False,False,True,"Unknown",True,False,False
2018-12-26 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,26,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181226,2,"Wednesday","W​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,52,"2018-52",20185200,-169,True,2018-12-30 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,52,"2018-52",20185200,False,False,True,"Unknown",True,False,False
2018-12-27 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,27,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181227,3,"Thursday","T​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,52,"2018-52",20185200,-169,True,2018-12-30 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,52,"2018-52",20185200,False,False,True,"Unknown",True,False,False
2018-12-28 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,28,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181228,4,"Friday","F​​​​","Weekday",2018,-4,4,"Q4","Q4 2018",20180400,-13,52,"2018-52",20185200,-169,True,2018-12-30 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,52,"2018-52",20185200,False,False,True,"Unknown",True,False,False
2018-12-31 00:00:00.000,2018,-4,True,4,"Q4 2018",20180400,-13,True,12,31,"December","Dec","D​​​​​​​​​​​​","Dec 2018",20181200,-39,True,2018-12-31 00:00:00.000,20181231,0,"Monday","M","Weekday",2019,-3,1,"Q1","Q1 2019",20190100,-12,1,"2019-01",20190100,-168,True,2019-01-06 00:00:00.000,"FY19",-4,"FQ4",20190400,False,12,20191200,False,53,"2019-01",20190100,False,False,True,"Unknown",True,False,False
